ID,News/Comment,Type
TRAIN_989,ഗ്രേറ്റ് റീസെറ്റിന്റെ ഭാഗമായി ഇന്റർനെറ്റ് പരിഷ്കരിക്കണമെന്ന് ആവശ്യപ്പെട്ട് വേൾഡ് ഇക്കണോമിക് ഫോറം (ഡബ്ല്യുഇഎഫ്) പ്രസിദ്ധീകരിച്ച ഒരു ട്വീറ്റ് കാണിക്കുന്നു.,FALSE
TRAIN_990,സംഘടിത പകർച്ചവ്യാധികൾ മൂലം കോടിക്കണക്കിന് ആളുകൾ മരിക്കുമെന്ന് വേൾഡ് ഇക്കണോമിക് ഫോറം സ്ഥാപകൻ ക്ലൗസ് ഷ്വാബ് എഴുതി.,FALSE
TRAIN_991,"ഒബാമ-ബൈഡൻ ഭരണകൂടത്തിന് കീഴിൽ, ഫ്ലോറിഡ സംസ്ഥാനത്ത് ഞങ്ങൾ നൂറുകണക്കിന് ദശലക്ഷം ഡോളർ നിക്ഷേപിച്ച് മരം കൊണ്ടുള്ള വൈദ്യുതി തൂണുകൾക്ക് പകരം സ്റ്റീൽ തൂണുകൾ സ്ഥാപിച്ചു.",FALSE
TRAIN_992,2024 ല് ഒബാമയെ തോല്പ്പിക്കുമെന്ന് മുന് പ്രസിഡന്റ് ഡൊണാള്ഡ് ട്രംപ്.,FALSE
TRAIN_993,ഒബാമ പാചകക്കാരന് മുങ്ങിമരിച്ചപ്പോള് നഗ്നനായി; ഒബാമ എവിടെയാണെന്ന് ഉദ്യോഗസ്ഥർ നുണ പറഞ്ഞു,FALSE
TRAIN_994,സെനറ്റർ കെന്നഡി ഒബാമയിൽ നിന്ന് സിൻക്ലെയറിന് അയച്ച സന്ദേശങ്ങൾ വായിച്ചു,FALSE
TRAIN_995,സെനറ്റര് കെന്നഡി തന്റെ സ്വവര്ഗാനുരാഗിയായ കാമുകനോട് ബരാക് ഒബാമയുടെ വാക്കുകള് വായിക്കുന്നത് വീഡിയോയില് കാണാം.,FALSE
TRAIN_996,ബരാക് ഒബാമയുടെ അന്തരിച്ച ഷെഫിന്റെ ഭാര്യ ഒബാമ കുടുംബത്തെ തുറന്നുകാട്ടുന്നു.,FALSE
TRAIN_997,ബരാക് ഒബാമയുടെ 'മറഞ്ഞിരിക്കുന്ന സ്വവര്ഗാനുരാഗ രഹസ്യ'ത്തിന് മിഷേല് ഒബാമ ഒടുവില് മറുപടി നല്കി,FALSE
TRAIN_998,ജെഫ്രി എപ്സ്റ്റീന്റെ ഇടനിലക്കാരനായി ബരാക് ഒബാമയെ അടുത്തിടെ ബ്ലൂംബെർഗ് റിപ്പോർട്ട് അവകാശപ്പെടുന്നു,FALSE
TRAIN_999,ബരാക് ഒബാമയുടെ 'പേഴ്സണല് കൊറോണര്' കുടുംബത്തിന്റെ ഷെഫിന്റെ പോസ്റ്റ്മോര്ട്ടം നടത്തും,FALSE
TRAIN_1000,"പശ്ചാത്തല പരിശോധനാ ഡാറ്റാബേസിൽ നിന്ന് 500,000 പീഡോഫൈലുകളെ പ്രസിഡന്റ് ഒബാമ പുറത്തിറക്കി",FALSE
TRAIN_1001,ബാർബി പ്രമോഷനായി ഒബാമയും ബൈഡനും പിങ്ക് സ്യൂട്ടുകൾ ധരിച്ചു,FALSE
TRAIN_1002,"ക്ലിന്റൺ, ബുഷ്, ഒബാമ, ബൈഡൻ, പെൻസ് എന്നിവരെല്ലാം രഹസ്യ രേഖകൾ എടുത്തു.",PARTLY FALSE
TRAIN_1003,കുടുംബ വേർപിരിയൽ നയം യഥാർത്ഥത്തിൽ ആരംഭിച്ചത് ഒബാമ ഭരണകാലത്താണ്.,FALSE
TRAIN_1004,ബരാക് ഒബാമ കെനിയയിലേക്ക് താമസം മാറ്റി,FALSE
TRAIN_1005,ലയണല് മെസ്സിയെ പുകഴ്ത്തി ബരാക് ഒബാമ,FALSE
TRAIN_1006,വാഷിംഗ്ടണ്: നരേന്ദ്ര മോദി വീണ്ടും അധികാരത്തിലെത്തിയാല് ഇന്ത്യ പാപ്പരാകുമെന്ന് മുന് അമേരിക്കന് പ്രസിഡന്റ് ബരാക് ഒബാമ.,FALSE
TRAIN_1007,2022 ലെ പൊതുതെരഞ്ഞെടുപ്പിന് മുന്നോടിയായി കെനിയയിലെ ജനങ്ങളെ അഭിസംബോധന ചെയ്ത് ബരാക് ഒബാമ.,FALSE
TRAIN_1008,മരിജുവാന ഉപയോഗം കാരണം ബരാക് ഒബാമയുടെ കോളേജ് വിളിപ്പേര് 'ബരാക് ഒഗഞ്ച' എന്നായിരുന്നു,FALSE
TRAIN_1009,മുത്തശ്ശിയുടെ ശവസംസ്കാരത്തിനായി ഒബാമ കെനിയയിലെത്തി,FALSE
TRAIN_1010,അമേരിക്കന് പ്രസിഡന്റ് ഡൊണാള്ഡ് ട്രംപിന്റെ ട്വിറ്റര് നിരോധനത്തെ കുറിച്ച് ബരാക് ഒബാമ ട്വീറ്റ് ചെയ്തു.,FALSE
TRAIN_1011,"ഫ്രാൻസിസ് മാർപാപ്പ, ബരാക് ഒബാമ, ജോ ബൈഡൻ, കമല ഹാരിസ് എന്നിവർ സാത്താനെ ആരാധിക്കുന്നു.",FALSE
TRAIN_1012,"അതിർത്തിയിലെ കുടിയേറ്റ കുടുംബ വേർപിരിയലിനെക്കുറിച്ച് പറയുന്നു, ""ഒബാമ ഭരണകൂടത്തിന്റെ അതേ നയം ഞങ്ങൾക്കുണ്ടായിരുന്നു.""",FALSE
TRAIN_1013,തന്റെ പിൻഗാമിക്കെതിരെ സംസാരിക്കുന്ന ആദ്യത്തെ മുൻ പ്രസിഡന്റാണ് മുൻ പ്രസിഡന്റ് ബരാക് ഒബാമ.,FALSE
TRAIN_1014,ഇസ്ലാമിക് സ്റ്റേറ്റ് തലവന് അബൂബക്കര് അല് ബാഗ്ദാദി ഒബാമ ഭരണകാലത്ത് അമേരിക്കന് ജയിലില് നിന്ന് മോചിതനായി.,MOSTLY FALSE
TRAIN_1015,യുഎസിനെ പ്രതിരോധിക്കുമെന്ന പ്രതിജ്ഞ നീക്കം ചെയ്യുന്നതിനായി പ്രസിഡന്റ് ഒബാമ പൗരന്മാരോടുള്ള പ്രതിജ്ഞ മാറ്റി.,MOSTLY FALSE
TRAIN_1016,ഗായിക വിറ്റ്നി ഹ്യൂസ്റ്റണിന്റെ നിര്യാണത്തില് അനുശോചനം രേഖപ്പെടുത്തി പ്രസിഡന്റ് ഒബാമ പതാകകള് ഉയര്ത്താന് ഉത്തരവിട്ടെങ്കിലും മുന് പ്രഥമ വനിത നാൻസി റീഗന് ആ ബഹുമതി നല്കിയില്ല.,FALSE
TRAIN_1017,"ക്രിമിയയെ ""പ്രസിഡന്റ് ഒബാമയിൽ നിന്ന് എടുത്തുമാറ്റി. ... റഷ്യ ജി-8 എന്ന സംഘടനയില് നിന്ന് പുറത്തുപോകണമെന്ന് അദ്ദേഹം ആഗ്രഹിച്ചു. അതായിരുന്നു അദ്ദേഹത്തിന്റെ ദൃഢനിശ്ചയം.""",MOSTLY FALSE
TRAIN_1018,കെ-12 ക്ലാസുകളിലെ കുട്ടികള്ക്കായി രാജ്യവ്യാപകമായി മുസ്ലിം ഔട്ട്റീച്ച് പ്രോഗ്രാം പ്രസിഡന്റ് ഒബാമ പ്രഖ്യാപിച്ചു.,FALSE
TRAIN_1019,പിസ്റ്റളും ബ്ലാക്ക് പാന്തര് യൂണിഫോമുമായി ബരാക് ഒബാമ പോസ് ചെയ്തു,FALSE
TRAIN_1020,കെട്ടിടത്തിന് കേടുപാടുകൾ വരുത്തിയതിന് പ്രസിഡന്റ് ഒബാമയെ വാഷിംഗ്ടൺ ഡിസിയിലെ മാളികയിൽ നിന്ന് പുറത്താക്കി.,FALSE
TRAIN_1021,"ഒബാമ/ബൈഡന് ഭരണകാലത്ത് 18,000 പേര്ക്ക് ദയാഹര്ജി നല്കി.",FALSE
TRAIN_1022,ബരാക് ഒബാമ ഒരു സ്വവര്ഗാനുരാഗിയാണെന്ന് നടന് സില്വെസ്റ്റര് സ്റ്റാലോണ് പറഞ്ഞു.,FALSE
TRAIN_1023,അനധികൃത വിദേശികളെ വോട്ടുചെയ്യാൻ പ്രസിഡന്റ് ഒബാമ പ്രോത്സാഹിപ്പിക്കുകയും അങ്ങനെ ചെയ്താൽ പ്രത്യാഘാതങ്ങളുണ്ടാകില്ലെന്നും പറഞ്ഞു.,FALSE
TRAIN_1024,"പ്രസിഡന്റ് ബരാക് ഒബാമയുടെ നോമിനികൾ 60 വോട്ടുകളുടെ മാനദണ്ഡം പാലിച്ചുവെന്ന് അദ്ദേഹം പറഞ്ഞു, ""പ്രസിഡന്റ് ഒബാമയുടെ തിരഞ്ഞെടുപ്പുകളായ എലേന കാഗനും സോണിയ സോട്ടോമേയറും ഈ മാനദണ്ഡം പാലിച്ചു.""",HALF TRUE
TRAIN_1025,2016 ഡിസംബറിൽ പ്രസിഡന്റ് ഒബാമ ബദൽ മാധ്യമങ്ങളെ ക്രിമിനൽ കുറ്റമാക്കുന്ന ബില്ലിൽ ഒപ്പുവച്ചു.,MOSTLY FALSE
TRAIN_1026,ക്ലിന്റണ് ഫൗണ്ടേഷനും ഒബാമ ഭരണകൂടവും തമ്മിലുള്ള ധാര്മ്മിക കരാര് പാലിക്കുന്നുണ്ടെന്ന് ഹിലരി ക്ലിന്റണ് പറഞ്ഞു.,MOSTLY FALSE
TRAIN_1027,യൂണിവേഴ്സിറ്റി ബ്ലൂസ് കോളേജ് പ്രവേശന അഴിമതിയുമായി ഒബാമ ദമ്പതികൾക്ക് ബന്ധമുണ്ടെന്ന് പറയുന്നു.,FALSE
TRAIN_1028,2018 ജൂലൈയിൽ പ്രസിഡന്റ് ഡൊണാൾഡ് ട്രംപുമായി കൂടിക്കാഴ്ച നടത്തുമ്പോൾ എലിസബത്ത് രാജ്ഞി മുൻ പ്രസിഡന്റ് ബരാക് ഒബാമ നൽകിയ ബ്രൂച്ച് ധരിച്ചിരുന്നു.,FALSE
TRAIN_1029,മുന് പ്രസിഡന്റ് ബരാക് ഒബാമയുടെ ഫൗണ്ടേഷനെതിരെ അന്വേഷണം നടക്കുകയാണ്.,FALSE
TRAIN_1030,ഒബാമ ഒരു മുസ്ലീമാണെന്ന് വിശ്വസിക്കാത്തവര് ക്ക് ചുവന്ന പുസ്തകം ഖുര് ആനാണ്.,FALSE
TRAIN_1031,അടുത്തിടെ നീക്കം ചെയ്ത ജെഫേഴ്സൺ ഡേവിസിന്റെ പ്രതിമയ്ക്ക് പകരം ബരാക് ഒബാമയ്ക്ക് ഒരു വലിയ വെങ്കല പ്രതിമ സ്ഥാപിക്കുന്നു.,FALSE
TRAIN_1032,നെറ്റ്വർക്ക് മാർക്കറ്റിംഗിനെ പ്രശംസിച്ച് എപിജെ അബ്ദുൾ കലാമിന്റെ പ്രസ്താവനകൾ,FALSE
TRAIN_1033,"രബീന്ദ്രനാഥ ടാഗോര് , എപിജെ അബ്ദുള് കലാം എന്നിവരുടെ പുതിയ നോട്ടുകള് റിസര് വ് ബാങ്ക് പുറത്തിറക്കുന്നു",FALSE
TRAIN_1034,മദ്രസ നിരോധിക്കണമെന്ന് എ.പി.ജെ അബ്ദുള് കലാം,FALSE
TRAIN_1035,എപിജെ അബ്ദുള് കലാമിന്റെ ജന്മദിനമായ ഒക്ടോബര് 15 ലോക വിദ്യാര്ത്ഥി ദിനമായി ആചരിക്കാന് യുഎന് തീരുമാനിച്ചു.,FALSE
TRAIN_1036,മതപരമായ അസഹിഷ്ണുത പഠിപ്പിക്കുന്ന ഖുർആൻ മദ്രസകൾ പഠിപ്പിക്കുന്നുണ്ടെന്നും അവ നിരോധിക്കണമെന്നും അന്തരിച്ച രാഷ്ട്രപതി ഡോ.എ.പി.ജെ അബ്ദുൾ കലാം പറഞ്ഞു.,FALSE
